"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"ESRCPUS","199303","83056.617","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199304","69696.717","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199305","63877.453","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199306","76585.892","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199307","101066.688","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199308","102222.442","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199309","88920.152","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199310","71760.12","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199311","72716.586","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199312","87690.859","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199313","994780.818","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199401","103777.518","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199402","89669.866","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199403","79920.658","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199404","69502.06","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199405","67169.804","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199406","84091.084","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199407","103601.799","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199408","96743.002","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199409","85348.792","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199410","71701.826","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199411","71089.911","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199412","85865.362","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199413","1008481.682","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199501","96572.744","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199502","86710.928","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199503","79475.195","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199504","68573.738","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199505","70081.839","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199506","84217.843","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199507","104020.579","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199508","114903.396","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199509","93900.123","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199510","74704.409","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199511","76926.505","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199512","92414.172","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199513","1042501.471","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199601","108620.445","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199602","96117.55","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199603","87040.092","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199604","74614.669","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199605","74538.767","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199606","90946.827","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199607","106125.474","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199608","105557.334","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199609","91585.437","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199610","75379.288","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199611","78254.989","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199612","93730.877","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199613","1082511.75","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199701","106136.914","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199702","90250.608","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199703","81421.382","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199704","72742.693","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199705","70778.291","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199706","83584.675","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199707","109331.113","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199708","106969.521","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199709","94801.485","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199710","84121.858","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199711","79993.506","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199712","95748.044","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199713","1075880.095","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199801","102540.723","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199802","86555.7","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199803","85985.926","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199804","74195.027","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199805","77518.212","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199806","98444.505","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199807","121472.246","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199808","120267.59","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199809","106640.88","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199810","86822.931","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199811","77017.878","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199812","92647.504","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199813","1130109.12","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199901","111219.421","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199902","86705.02","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199903","89449.806","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199904","77284.992","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199905","77151.744","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199906","95915.315","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199907","123125.527","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199908","123959.802","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199909","104054.558","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199910","82605.199","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199911","78288.256","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199912","95163.428","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","199913","1144923.068","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200001","109492.092","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200002","98445.856","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200003","84645.024","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200004","76228.447","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200005","83366.309","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200006","103976.431","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200007","119475.312","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200008","123769.355","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200009","108546.418","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200010","86831.636","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200011","84516.247","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200012","113153.364","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200013","1192446.491","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200101","127080.028","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200102","99875.586","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200103","92816.131","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200104","82438.262","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200105","81755.576","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200106","99409.924","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200107","120695.088","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200108","129189.801","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200109","105956.424","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200110","85424.56","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200111","80798.47","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200112","96166.742","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200113","1201606.593","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200201","116891.801","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
"ESRCPUS","200202","96592.933","1","Electricity Retail Sales to the Residential Sector","Million Kilowatthours"
